"","zip","Entertainment ($000), 2017","% Black Population, 2017","% Asian Population, 2017","Social, recreation, health club membership ($000), 2017","Prescription drugs ($000), 2017","Healthcare ($000), 2017","suicides","city","state","latitude","longitude"
"707","94556",28253.6,1.7012,17.4493,2539,1870.6,34604.2,12,"Moraga","CA",37.839426,-122.12426
"708","91501",28253.4,2.1245,13.5652,1968.8,2180.4,39126.9,17,"Burbank","CA",34.186755,-118.30153
"709","90240",28132.4,2.3292,9.2372,1944.6,2240.8,39756,14,"Downey","CA",33.958363,-118.11987
"710","91792",28067,5.0888,41.5435,1810.7,2000.8,40534.2,24,"West Covina","CA",34.020711,-117.89932
"711","95138",27830.6,3.41,50.2415,2409.9,1450.2,33094.2,9,"San Jose","CA",37.255915,-121.77536
"712","92236",27814.7,0.796,0.8528,1498.9,2475.4,43357.7,33,"Coachella","CA",33.679872,-116.17656
"713","94089",27798.5,2.3922,43.3633,2024.4,1892.5,37921.5,16,"Sunnyvale","CA",37.406289,-122.00838
"714","90220",27773.2,39.4024,1.7967,1365.2,2484.9,42783,35,"Compton","CA",33.890566,-118.23666
"715","91506",27693.2,2.2712,11.9161,2020.9,2090.2,37305.4,31,"Burbank","CA",34.169663,-118.32364
"716","94945",27690,1.7612,7.2198,2149.5,2128.8,36985.4,29,"Novato","CA",38.117065,-122.56316
"717","95205",27653.1,7.9004,7.9099,1423.7,2602.4,43941.8,44,"Stockton","CA",37.962873,-121.26401
"718","90221",27595.8,22.2317,1.1781,1426.9,2444.8,42537.6,25,"Compton","CA",33.893265,-118.204
"719","92354",27572.3,8.2815,31.1651,1842,2052.9,38755.7,23,"Loma Linda","CA",34.050764,-117.25327
"720","94019",27527.3,0.7642,5.1491,2302.8,1997.7,35296,17,"Half Moon Bay","CA",37.47584,-122.44323
"721","90814",27520.9,7.6516,8.5058,1884,2102.6,37642.3,28,"Long Beach","CA",33.771167,-118.14482
"722","94707",27514,2.1984,11.8869,2484.9,1863.8,33501.6,15,"Berkeley","CA",37.894625,-122.27917
"723","91436",27412,2.1249,6.0182,2479.5,1892.9,33377.8,16,"Encino","CA",34.155625,-118.48925
"724","90245",27394.9,2.0939,10.033,2148.5,1902.3,35052.5,20,"El Segundo","CA",33.921313,-118.40843
"725","91932",27361.2,4.6903,8.3523,1611.2,2345.9,40838.6,38,"Imperial Beach","CA",32.579555,-117.11708
"726","94949",27262.9,9.7473,6.5676,2055.6,2105.1,36553.7,33,"Novato","CA",38.06317,-122.54111
"727","92082",27208.5,1.0675,4.1525,1958.9,2195.9,37837.6,32,"Valley Center","CA",33.261748,-117.01027
"728","93305",27196.7,6.0242,1.1411,1457.3,2505.9,42207.7,50,"Bakersfield","CA",35.387058,-118.98647
"729","92841",27184.6,1.5923,42.9272,1758.8,2052,39887.1,26,"Garden Grove","CA",33.786915,-117.98224
"730","90603",27083.2,0.9428,6.2169,2040.5,2082,36493.4,15,"Whittier","CA",33.941363,-117.99477
"731","91381",26951.7,3.3072,25.2145,2263.5,1580.3,32566.2,21,"Stevenson Ranch","CA",34.384663,-118.58704
"732","91733",26942.3,0.5775,18.8491,1507.3,2349.2,42230.8,33,"South El Monte","CA",34.05051,-118.04834
"733","94063",26933.3,2.5102,8.1543,1707.1,2205.6,39161.4,36,"Redwood City","CA",37.483504,-122.2144
"734","95602",26918,0.6466,2.1095,1912.8,2359.7,38392.2,33,"Auburn","CA",38.976837,-121.09142
"735","95959",26697.8,0.6288,1.4542,1854.1,2404.2,38653.6,44,"Nevada City","CA",39.299405,-120.95144
"736","90810",26682.6,12.1645,27.4764,1527.4,2177.2,40623.9,19,"Long Beach","CA",33.816217,-118.21495
"737","95660",26638.5,11.6013,6.4858,1425.2,2504,42051.6,58,"North Highlands","CA",38.676103,-121.37656
"738","90301",26561.1,32.9974,2.5773,1311.3,2342.8,40683.6,18,"Inglewood","CA",33.955913,-118.35868
"739","95358",26470,2.4835,4.6355,1586.2,2319.8,39923.6,32,"Modesto","CA",37.622898,-121.05181
"740","90007",26392.2,10.8896,16.8854,1295.9,2301.7,40676.7,15,"Los Angeles","CA",34.026448,-118.2829
"741","91010",26379.8,7.6577,15.7108,1705.3,2205.8,38746.2,17,"Duarte","CA",34.137707,-117.96569
"742","91040",26370,1.4585,9.678,1858.6,2133.9,36935.9,31,"Sunland","CA",34.261221,-118.31887
"743","95829",26343.2,9.5681,33.5199,1764.8,1828.5,36586,28,"Sacramento","CA",38.476196,-121.34715
"744","93111",26332,1.3263,7.3607,2127.9,1981.5,34359.7,23,"Santa Barbara","CA",34.443529,-119.80297
"745","93907",26287.1,1.6261,7.3948,1805.3,2087.5,36921.8,29,"Salinas","CA",36.754058,-121.66472
"746","92868",26192.9,3.1174,16.5191,1751.2,1918.9,36139.6,22,"Orange","CA",33.787266,-117.87494
"747","94703",26186.8,17.4505,15.1211,1756.3,1961.7,35871.6,15,"Berkeley","CA",37.862526,-122.27582
"748","93654",26153.3,0.8591,3.7281,1565.8,2331.5,39839.9,24,"Reedley","CA",36.608675,-119.43761
"749","91411",26052.2,5.8771,7.4331,1639.9,2096.5,37253.8,26,"Van Nuys","CA",34.178305,-118.45858
"750","96007",26006.8,0.7003,2.37,1484.4,2588.8,41206.3,55,"Anderson","CA",40.45453,-122.31101
"751","92277",25934.4,7.9619,5.8495,1476.4,2237.3,38885.9,55,"Twentynine Palms","CA",34.165696,-116.03343
"752","91390",25933.7,3.1592,8.3845,2138.7,1702.4,32195.8,16,"Santa Clarita","CA",34.490004,-118.300826
"753","90680",25894.9,2.4786,28.4008,1576.8,2105.6,38921.1,23,"Stanton","CA",33.803565,-117.99596
"754","93950",25839.5,1.2559,6.5081,1864.3,2109.5,35656.8,27,"Pacific Grove","CA",36.619065,-121.92102
"755","92596",25837.8,7.13,12.8884,1812.8,1759,34439,15,"Winchester","CA",33.653216,-117.07986
"756","90602",25820.6,1.3608,4.215,1646.1,2174.4,37453.7,11,"Whittier","CA",33.967562,-118.03384
"757","95838",25819.4,18.3065,23.4333,1305.3,2239.4,40509.9,50,"Sacramento","CA",38.641223,-121.4417
"758","96161",25722.6,0.4265,1.9134,1938.1,1912.9,34112.4,30,"Truckee","CA",39.339574,-120.22805
"759","92583",25680.6,5.6575,2.4023,1456.7,2459.8,40126.1,40,"San Jacinto","CA",33.788491,-116.95125
"760","95834",25651,16.8867,24.2662,1567.9,1836.6,36058.4,30,"Sacramento","CA",38.642805,-121.50466
"761","90293",25648.3,5.7665,11.6112,2040.5,1719.9,32104.6,19,"Playa Del Rey","CA",33.957012,-118.44167
"762","91201",25615.3,1.3554,10.0407,1635.5,2203.2,37840.9,14,"Glendale","CA",34.17013,-118.29158
"763","93933",25580.2,6.9109,20.2434,1607.9,2023.5,36985,21,"Marina","CA",36.678155,-121.79724
"764","92227",25571.6,1.7162,1.5111,1496.9,2380.7,39308.6,23,"Brawley","CA",32.98975,-115.50475
"765","95354",25566.5,3.973,4.9289,1479.9,2337.2,38865,44,"Modesto","CA",37.644481,-120.98043
"766","95134",25503.8,4.5068,51.1297,2006.1,1295.9,31066.6,14,"San Jose","CA",37.412539,-121.94461
"767","94920",25454.9,0.7602,6.089,2344.7,1779.2,31012.9,19,"Belvedere Tiburon","CA",37.892476,-122.47541
"768","93662",25364.2,1.1292,5.6243,1463.3,2313.5,39118.8,26,"Selma","CA",36.566779,-119.62201
"769","93405",25304.6,7.7805,8.1922,1666.7,2007.8,34720.4,26,"San Luis Obispo","CA",35.277189,-120.70305
"770","90002",25130.7,25.3273,0.5048,1185.7,2311.6,39540.4,28,"Los Angeles","CA",33.948315,-118.24845
"771","93444",25080.3,1.0377,3.6654,1712.3,2089.6,35728.4,29,"Nipomo","CA",35.032408,-120.49446
"772","91377",24978.3,1.1097,11.1317,2184.8,1586.9,29999,17,"Oak Park","CA",34.182875,-118.76893
"773","94519",24975.7,3.1723,12.4361,1752.7,1904.8,34359.4,32,"Concord","CA",37.984271,-122.01437
"774","94705",24872.4,5.1909,14.7212,2034.7,1730.8,31447.1,21,"Berkeley","CA",37.856926,-122.25084
"775","95531",24861.8,4.459,4.1415,1494,2354.7,38137.8,48,"Crescent City","CA",41.782681,-124.16703
"776","90012",24812.8,13.3118,42.0228,1297.9,2022.1,39569,22,"Los Angeles","CA",34.061611,-118.23944
"777","94589",24800.5,23.7075,31.1369,1415.1,1953.5,37016.1,37,"Vallejo","CA",38.152068,-122.25074
"778","91755",24765.1,0.3653,74.1503,1551.7,1742.7,37869.3,13,"Monterey Park","CA",34.05471,-118.11823
"779","95448",24756.9,0.8625,1.6639,1759.7,2112.8,34921.8,19,"Healdsburg","CA",38.614088,-122.87626
"780","95620",24707.1,2.883,4.3993,1687.7,1933.9,34474.3,14,"Dixon","CA",38.427208,-121.81348
"781","91901",24692,1.3441,2.7229,1903.9,1894.9,32856.7,31,"Alpine","CA",32.823102,-116.73864
"782","93103",24565.5,2.2984,2.8631,1856.1,1906.8,32930.7,39,"Santa Barbara","CA",34.428191,-119.68412
"783","90710",24492.7,12.5521,19.4137,1530.1,1993.1,36053.9,34,"Harbor City","CA",33.797317,-118.30065
"784","95521",24481.5,2.1097,2.842,1430.5,2155,36059.1,46,"Arcata","CA",40.867469,-124.07519
"785","94564",24446.5,13.3078,25.2713,1681.6,1852.5,34065.1,25,"Pinole","CA",37.997509,-122.29208
"786","91945",24432.9,14.4463,7.7085,1453.5,2103.3,36304.4,40,"Lemon Grove","CA",32.733451,-117.0337
"787","95133",24420.6,2.4886,64.2905,1697.8,1539.8,34230.4,19,"San Jose","CA",37.37354,-121.85784
"788","91208",24415.6,0.796,15.5285,2004.3,1744.4,31528.7,13,"Glendale","CA",34.189605,-118.22857
"789","95961",24407.5,4.4807,8.7194,1433.3,2049.8,36467.1,27,"Olivehurst","CA",39.089929,-121.55053
"790","91768",24300.7,7.0851,7.9541,1401.6,2103,36856.6,25,"Pomona","CA",34.06521,-117.77932
"791","94609",24276.3,31.9784,10.1203,1469.3,1846.4,33923.8,30,"Oakland","CA",37.834926,-122.264
"792","95501",24228.1,2.059,4.9169,1353.3,2297.8,37441.4,87,"Eureka","CA",40.793739,-124.16102
"793","90008",24178.4,69.8266,2.5756,1044.7,2130.9,36720.5,17,"Los Angeles","CA",34.009754,-118.33705
"794","92551",24164.9,20.0445,6.9673,1343,1961.7,36061.1,18,"Moreno Valley","CA",33.889035,-117.22046
"795","95776",24158.3,1.9569,12.422,1602.5,1839.3,34076.6,14,"Woodland","CA",38.681254,-121.74189
"796","93110",24134.5,2.6565,5.6153,1841.5,1938.2,32738,34,"Santa Barbara","CA",34.439579,-119.76788
"797","95066",24060.2,0.9636,5.4111,2031.5,1691.7,30074.1,24,"Scotts Valley","CA",37.057575,-122.01507
"798","92832",24042.5,2.5924,11.3937,1543.5,1927.1,34513.6,43,"Fullerton","CA",33.869114,-117.92985
"799","91105",24020.9,4.2796,16.0388,2059.1,1650.1,29990.7,18,"Pasadena","CA",34.137857,-118.16329
"800","94579",23817.7,6.176,46.9921,1556.8,1777.9,34582.6,11,"San Leandro","CA",37.68858,-122.15421
"801","95363",23802.2,5.3323,6.4624,1486.3,1914.4,34392.2,20,"Patterson","CA",37.477477,-121.14555
"802","91303",23713.7,4.3504,12.0683,1398.3,1907.6,34816.4,30,"Canoga Park","CA",34.198204,-118.60206
"803","94965",23453,9.3455,7.3504,1941.3,1686.1,29524.3,22,"Sausalito","CA",37.855527,-122.49949
"804","94124",23402.4,30.6523,34.5497,1271.5,1770.3,34615.2,19,"San Francisco","CA",37.732797,-122.39348
"805","93703",23331.8,6.732,14.5416,1149.5,2221.5,37673.6,36,"Fresno","CA",36.767299,-119.765
"806","92865",23300,1.9055,12.8987,1689.7,1712,31501.6,23,"Orange","CA",33.8318,-117.84739
"807","90402",23195.9,0.9982,7.6556,2162.9,1538,27539.4,22,"Santa Monica","CA",34.036759,-118.50121
"808","94702",23191.1,22.8221,13.9596,1527.1,1782.8,32092.8,13,"Berkeley","CA",37.865026,-122.2859
"809","94552",23164.6,4.1931,42.1509,1989.2,1354.4,28373.3,12,"Castro Valley","CA",37.69768,-122.02503
"810","94801",23152.1,21.5981,7.1504,1294.1,1961,34566.2,33,"Richmond","CA",37.941424,-122.36628
"811","94904",23146.5,1.1919,5.38,1995.8,1691.2,29192.4,19,"Greenbrae","CA",37.950069,-122.54284
"812","91340",23146.2,1.968,1.7579,1350.8,2068.2,35344,24,"San Fernando","CA",34.284935,-118.43821
"813","92845",23121.3,1.1184,14.9831,1740.6,1746.3,31153.6,27,"Garden Grove","CA",33.782916,-118.02619
"814","94708",23120.6,2.3548,13.0129,2103,1540.7,27872.2,13,"Berkeley","CA",37.894625,-122.26372
"815","92394",23099.7,21.1429,5.2343,1286.7,1916.6,34366.2,30,"Victorville","CA",34.55965,-117.35773
"816","93706",23070,17.5394,9.8728,1122.7,2220.6,37259.9,48,"Fresno","CA",36.691036,-119.83321
"817","91103",23025,20.6442,7.6089,1501.8,1823.3,32437.5,24,"Pasadena","CA",34.166706,-118.159
"818","93560",23020.3,7.7794,4.1704,1455.8,1919.6,33280.4,40,"Rosamond","CA",34.88923,-118.33629
"819","94502",22972.2,2.8351,47.5603,1905.2,1427.8,29234.9,18,"Alameda","CA",37.734379,-122.23952
"820","95367",22912.2,2.0144,4.12,1462.6,1899.8,33297.9,21,"Riverbank","CA",37.731272,-120.94365
"821","90232",22873.4,5.7873,16.3207,1699.8,1645.6,30301.9,26,"Culver City","CA",34.021611,-118.39168
"822","93041",22830.6,5.3085,6.6416,1364.6,1967.7,34075,34,"Port Hueneme","CA",34.154072,-119.18829
"823","95366",22825,1.729,4.8767,1689.7,1761.6,30978.3,22,"Ripon","CA",37.742895,-121.12546
"824","92587",22816,2.8096,3.5293,1613.9,1802.5,31552.4,23,"Sun City","CA",33.692876,-117.25038
"825","95212",22802.8,6.6451,42.3623,1492.3,1688,33095.4,27,"Stockton","CA",38.038906,-121.24213
"826","92075",22712.4,0.4922,4.7297,1870.9,1661.1,29120.2,24,"Solana Beach","CA",32.997543,-117.26087
"827","95519",22644.2,0.758,1.621,1380.6,2033.6,33858.2,45,"Mckinleyville","CA",40.963482,-124.07286
"828","90249",22572,31.6475,18.3902,1304.3,1803.9,33199.1,20,"Gardena","CA",33.899265,-118.319
"829","94607",22542.8,36.2681,32.1699,1175.4,1761.4,34068.8,35,"Oakland","CA",37.806427,-122.28898
"830","94041",22454.9,2.7025,26.8674,1767.5,1401.2,28313.2,13,"Mountain View","CA",37.38949,-122.07846
"831","95827",22419.7,12.4132,11.5201,1326.4,1909.4,33499.1,30,"Sacramento","CA",38.566506,-121.32515
"832","94065",22362.8,1.7166,41.6192,1961.4,1238.6,26419,12,"Redwood City","CA",37.533538,-122.24602
"833","90017",22344.6,5.908,12.4667,1240,1861.6,33371.3,20,"Los Angeles","CA",34.052561,-118.26434
"834","91746",22295.1,1.6229,9.1411,1370.4,1944.5,33681.3,27,"La Puente","CA",34.046889,-117.98464
"835","92405",22209,13.4009,2.3661,1209.7,1992.9,33909,34,"San Bernardino","CA",34.141659,-117.29722
"836","95030",22199.1,0.6408,12.0951,2089.1,1400.8,26064.5,18,"Los Gatos","CA",37.228594,-121.98396
"837","91902",21951.1,4.2219,15.2826,1649.1,1642.1,29592.4,24,"Bonita","CA",32.663803,-117.02456
"838","94704",21916.4,4.5091,41.2345,1266.9,1530.4,30393,23,"Berkeley","CA",37.868575,-122.25855
"839","92316",21666.1,4.7792,2.4433,1213.2,1965.1,33751.9,21,"Bloomington","CA",34.064062,-117.39432
"840","92010",21579.4,1.6619,9.6242,1615.3,1626.3,28935.3,12,"Carlsbad","CA",33.15,-117.28
"841","95841",21461.3,10.6252,5.801,1216.9,1943.8,32648.5,51,"Sacramento","CA",38.66152,-121.34361
"842","93618",21364.2,0.7375,2.2225,1180.5,1976.3,33431,15,"Dinuba","CA",36.538017,-119.38887
"843","95341",21149.4,5.1352,13.1343,1109.7,1907.7,33193.4,18,"Merced","CA",37.186872,-120.650351
"844","90746",21042.2,60.9873,9.9463,1199.9,1588.2,29129.2,17,"Carson","CA",33.857416,-118.25633
"845","90212",21014.4,2.7799,11.1277,1655.9,1504.3,27163.7,21,"Beverly Hills","CA",34.060859,-118.40191
"846","90302",20942.5,49.7485,1.6304,993.1,1777.4,31423,17,"Inglewood","CA",33.975263,-118.35558
"847","94505",20843.3,3.9486,4.6931,1682.6,1439,26343.4,9,"Discovery Bay","CA",37.86,-121.64
"848","94517",20753,1.5511,8.1251,1771.1,1433.3,25902.6,23,"Clayton","CA",37.923523,-121.91172
"849","93908",20704,1.01,6.7988,1737.2,1462.1,26214.6,15,"Salinas","CA",36.619954,-121.65145
"850","94503",20692.8,8.194,36.3051,1457.1,1404,28182.8,25,"American Canyon","CA",38.170372,-122.25605
"851","91723",20685.8,4.3317,11.0683,1355.9,1662.9,29604.4,25,"Covina","CA",34.085809,-117.88694
"852","92344",20631.7,6.9893,5.1491,1325.5,1633.2,29485.2,11,"Hesperia","CA",34.39,-117.39
"853","92301",20592.9,20.0709,3.0267,1041.5,1828.6,32094.1,25,"Adelanto","CA",34.641695,-117.50803
"854","95824",20583.8,9.6371,31.3439,992,1879.5,33797.7,44,"Sacramento","CA",38.518356,-121.44378
"855","94603",20314.6,37.226,6.7715,979.3,1741.6,31175.8,32,"Oakland","CA",37.738379,-122.17332
"856","95815",20302.8,12.3196,12.0021,1041.4,1876.8,31879.3,50,"Sacramento","CA",38.611854,-121.44553
"857","90715",20145,10.3417,30.6683,1305.1,1476.6,28757.9,11,"Lakewood","CA",33.840965,-118.07775
"858","95215",20107,2.0866,4.5658,1214.5,1856.5,30802.4,29,"Stockton","CA",37.955474,-121.19064
"859","95650",20007.7,0.7259,4.1256,1574.3,1540.7,26673.2,16,"Loomis","CA",38.817508,-121.17225
"860","92007",19939.4,0.5653,3.9484,1599.3,1413.4,25401.3,10,"Cardiff By The Sea","CA",33.026742,-117.27816
"861","93402",19717.6,0.5594,6.9641,1291.9,1736.4,28882.6,30,"Los Osos","CA",35.313222,-120.83468
"862","92657",19694.8,0.5715,20.2876,1832.1,1162,22864.1,13,"Newport Coast","CA",33.610717,-117.8325
"863","91731",19679.3,0.9117,30.1413,1083.6,1712.9,31368.5,28,"El Monte","CA",34.076642,-118.03942
"864","92532",19634.3,6.0448,10.1976,1331.7,1430,26811.8,12,"Lake Elsinore","CA",33.696543,-117.3247
"865","93013",19476,1.0694,2.8736,1413.1,1572.3,26813.7,30,"Carpinteria","CA",34.402194,-119.52308
"866","90059",19457.6,33.1651,0.4877,904.8,1769.5,30378.4,24,"Los Angeles","CA",33.927471,-118.24778
"867","92501",19437.9,10.0574,5.3795,1132.6,1677.8,29023.7,24,"Riverside","CA",33.991181,-117.37074
"868","92866",19333.5,1.6616,6.3937,1323.4,1531.4,26783.4,23,"Orange","CA",33.785091,-117.84569
"869","90623",19325.2,4.5972,50.4323,1438.8,1291.3,26336,18,"La Palma","CA",33.849327,-118.04395
"870","91108",19299.1,0.5576,54.8112,1707.7,1155.1,24088.9,16,"San Marino","CA",34.122658,-118.11296
"871","95965",19265.7,1.9311,12.0864,1064,1895.8,30609,47,"Oroville","CA",39.558586,-121.58923
"872","90502",19166.2,8.0875,35.8153,1238,1451.9,27940.6,21,"Torrance","CA",33.833416,-118.29198
"873","92173",19128.8,1.7592,3.7366,1061,1771.2,29882.3,14,"San Ysidro","CA",32.556264,-117.05057
"874","94108",18944.2,2.1319,56.8266,1201.7,1433.9,27775.3,19,"San Francisco","CA",37.792678,-122.40793
"875","91024",18916.1,1.8594,10.4842,1506,1402.8,24625.6,15,"Sierra Madre","CA",34.164806,-118.0509
"876","92844",18853.1,1.1982,62.262,1107,1376.1,29155.7,24,"Garden Grove","CA",33.765516,-117.9731
"877","94621",18612.4,36.2161,6.7482,820,1687,29629.7,19,"Oakland","CA",37.753978,-122.18969
"878","93108",18600.9,0.9237,3.0527,1591.8,1429.5,23890.8,25,"Santa Barbara","CA",34.433687,-119.63184
"879","95130",18546.6,3.7309,28.8899,1473.1,1193.3,23629.6,10,"San Jose","CA",37.289642,-121.98311
"880","92371",18472.1,2.7723,3.3257,1170.7,1609.1,27298.4,32,"Phelan","CA",34.453465,-117.53392
"881","96022",18471.7,0.3028,1.8037,1159.1,1690.5,27896.5,37,"Cottonwood","CA",40.360583,-122.33544
"882","93631",18374.2,0.6342,4.0901,1202.3,1577.4,26859,15,"Kingsburg","CA",36.506063,-119.54587
"883","93514",18161.3,0.6411,1.9766,1168.2,1685.4,27082.1,26,"Bishop","CA",37.282192,-118.38717
"884","95437",18134.9,0.9041,1.7417,1070,1813.5,28349.5,44,"Fort Bragg","CA",39.43695,-123.76087
"885","92377",18093.2,21.3678,5.2447,1162.5,1382.8,25245.5,18,"Rialto","CA",34.151243,-117.39873
"886","90062",18092.2,37.8083,1.3952,820.8,1707,28722.9,12,"Los Angeles","CA",34.003213,-118.3078
"887","90015",18083.9,6.5349,15.0664,1038.4,1493.5,26893.3,14,"Los Angeles","CA",34.038993,-118.26516
"888","92251",17779.1,2.9089,2.4222,1131.8,1438.4,25522.6,15,"Imperial","CA",32.853471,-115.58942
"889","93109",17725.9,1.6422,6.2438,1424.9,1314.9,22935.2,16,"Santa Barbara","CA",34.40323,-119.72069
"890","90304",17678.9,5.0383,2.2938,927.4,1602.6,27666.2,19,"Inglewood","CA",33.936163,-118.36076
"891","91207",17628.9,0.8135,12.7723,1443.9,1289,22953,13,"Glendale","CA",34.165373,-118.24532
"892","90077",17625.8,1.5135,10,1720.2,1131.8,20508.9,9,"Los Angeles","CA",34.101007,-118.45077
"893","93725",17401.6,5.3606,14.6556,931.9,1578.3,27472.1,30,"Fresno","CA",36.658599,-119.74097
"894","92585",17329.2,5.2823,5.4133,1103.8,1512.1,25578.9,19,"Sun City","CA",33.742936,-117.17432
"895","90222",17306.7,30.1356,0.6808,840.9,1583.6,27027.2,13,"Compton","CA",33.910716,-118.23624
"896","95110",17241,4.467,12.4974,1113.4,1286.8,24206.1,12,"San Jose","CA",37.335545,-121.89877
"897","93015",17188.5,0.547,1.137,1113.7,1481.7,25146.6,17,"Fillmore","CA",34.396646,-118.90082
"898","95073",17156.3,1.023,3.9157,1320.4,1347.3,23021,20,"Soquel","CA",37.007916,-121.95072
"899","93442",17143.2,0.4756,3.4637,1154.9,1530.1,24892,27,"Morro Bay","CA",35.373047,-120.83844
"900","93730",17080.7,1.9269,16.0548,1411.5,1151.8,21567.7,5,"Fresno","CA",36.9,-119.75
"901","94105",17068.6,2.3965,37.8214,1544.9,842.4,19144.6,7,"San Francisco","CA",37.789228,-122.3957
"902","90303",17066.3,36.3899,1.4698,865.8,1476.5,25692.9,14,"Inglewood","CA",33.934164,-118.33255
"903","95963",17058.3,0.6582,2.4698,1007.1,1604.2,26356.8,15,"Orland","CA",39.760968,-122.218
"904","94709",17023.4,3.103,28.4067,1199,1184.5,22601.6,18,"Berkeley","CA",37.879625,-122.2668
"905","94542",16993.5,13.9533,27.7914,1298.4,1114.3,21854.3,13,"Hayward","CA",37.657381,-122.05076
"906","90270",16989,0.6188,0.4447,893.5,1557.5,26701.1,8,"Maywood","CA",33.988813,-118.18642
"907","95252",16977.1,1.0268,2.6427,1181.2,1441,24146.2,29,"Valley Springs","CA",38.145601,-120.85733
"908","91914",16933.8,4.6448,22.3044,1290.5,1087.2,21905.1,7,"Chula Vista","CA",32.662563,-116.95413
"909","95673",16898.1,2.6778,5.7322,1039.8,1482.3,25237.2,37,"Rio Linda","CA",38.688069,-121.44874
"910","92225",16614.2,14.4126,1.6787,1004.7,1494.8,24893,26,"Blythe","CA",33.628333,-114.61905
"911","95540",16565.1,0.6395,1.1208,990,1608.5,25635.8,37,"Fortuna","CA",40.583488,-124.14367
"912","96130",16549.8,9.1983,2.1246,1039.2,1453.8,24372.8,47,"Susanville","CA",40.474951,-120.67685
"913","95006",16545.8,1.1761,2.3223,1264.5,1250.2,21824.9,17,"Boulder Creek","CA",37.151813,-122.13679
"914","91345",16504.4,3.6895,10.9207,1069.8,1388.3,24152.8,18,"Mission Hills","CA",34.264635,-118.45961
"915","94805",16475.9,15.3474,17.0191,1029,1334.1,23791.6,20,"Richmond","CA",37.941824,-122.32553
"916","93268",16465.6,0.9531,1.6478,983.6,1480.8,24817.7,32,"Taft","CA",35.162776,-119.4303
"917","92314",16342.9,0.7009,1.2825,989.5,1564.1,25177.2,24,"Big Bear City","CA",34.255388,-116.85442
"918","95330",16165.2,6.8506,24.0578,995,1218.9,23616.2,15,"Lathrop","CA",37.816876,-121.28541
"919","95033",16120.7,0.4311,4.6857,1420.7,1101,19752.2,22,"Los Gatos","CA",37.160012,-121.9881
"920","93221",16078,0.733,1.7288,963,1483.2,24545.6,19,"Exeter","CA",36.304696,-119.11383
"921","94612",16031.1,31.2378,32.0651,797.4,1365.2,24996.2,26,"Oakland","CA",37.809427,-122.27172
"922","92610",16019.6,1.4596,22.2393,1401.8,900.5,18807.2,7,"Foothill Ranch","CA",33.685479,-117.6669
"923","94925",15983.3,0.805,7.7098,1378.8,1100.3,19771.3,19,"Corte Madera","CA",37.924242,-122.516
"924","93614",15958.8,0.8183,1.0825,1047.9,1487.3,23861.2,30,"Coarsegold","CA",37.206505,-119.7207
"925","95490",15837.6,0.5623,1.2281,920.9,1550.7,24633.1,40,"Willits","CA",39.451662,-123.37285
"926","93636",15829.1,2.1591,2.5744,1109.4,1312.7,22397.3,9,"Madera","CA",36.93,-119.83
"927","93630",15825.1,0.4651,6.8917,927.4,1387.5,24031.6,8,"Kerman","CA",36.722616,-120.10081
"928","92411",15667.7,17.8478,3.1747,779.8,1534.9,25250.5,33,"San Bernardino","CA",34.12051,-117.3176
"929","95320",15567.5,0.6181,1.8322,1022.5,1339.6,22645.9,13,"Escalon","CA",37.797806,-121.00179
"930","93280",15504.2,7.0956,1.1439,827,1422.2,24287,18,"Wasco","CA",35.605045,-119.37143
"931","91203",15412.2,1.8452,17.9267,926.2,1332.7,23292.7,12,"Glendale","CA",34.152757,-118.2658
"932","90061",15397.5,38.4461,0.6717,726.7,1403,23978.4,7,"Los Angeles","CA",33.923365,-118.27591
"933","93433",15334.7,1.1277,5.5865,940.6,1337,22796,38,"Grover Beach","CA",35.120934,-120.61952
"934","93465",15322.5,0.6629,2.0622,1125.5,1238.2,21072.6,18,"Templeton","CA",35.54464,-120.72428
"935","94930",15275.1,1.2262,3.2986,1269,1093.1,19192.4,12,"Fairfax","CA",37.98779,-122.59962
"936","92067",15210.5,1.0994,12.3314,1430.8,956.2,17865.2,8,"Rancho Santa Fe","CA",33.016492,-117.20264
"937","93610",15153.7,11.0214,2.2996,868.4,1388.8,23283.7,22,"Chowchilla","CA",37.100417,-120.27864
"938","91204",15129.7,2.2737,20.3714,876.9,1307.7,23192.4,12,"Glendale","CA",34.135259,-118.25948
"939","90401",15033.8,4.8798,11.4922,1072.5,1117.6,19984.7,24,"Santa Monica","CA",34.01491,-118.4922
"940","95954",15027.2,0.3573,1.0054,874.8,1559.5,24089.4,40,"Magalia","CA",39.888074,-121.59048
"941","92582",14906.4,8.5965,5.6229,903.5,1256.9,22142.3,4,"San Jacinto","CA",33.796153,-117.00046
"942","95338",14877.5,0.75,1.4907,930.1,1440.3,22770.2,38,"Mariposa","CA",37.505484,-119.92527
"943","90013",14750.2,29.1396,18.3262,772.1,1242.4,22106.4,15,"Los Angeles","CA",34.044662,-118.24255
"944","93263",14666.6,1.7747,0.8636,824.4,1324.3,22684.6,26,"Shafter","CA",35.490517,-119.26495
"945","95010",14660.2,1.6517,5.0348,990,1254.1,20938.2,16,"Capitola","CA",36.9761,-121.95316
"946","96021",14612.8,0.7371,1.3548,805,1424,23211.1,32,"Corning","CA",39.918271,-122.21393
